"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Eswatini","SWZ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.43","","20","","","","","","","","","","","","","","","","","","","21.03","","","","","","",
"Sint Maarten (Dutch part)","SXM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61","","","","","","","","","","","6.1","","","","","","3.76","","","3.78","3.52","3.71","3.7","3.95","3.19","5.09","","",
"Syrian Arab Republic","SYR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","7.2","8.1","4.5","5.2","5.3","","6.1","4.6","4.5","3.8","","","","3.85","4.1","","","","","5.04","","5.15","","7.6","6.8","5.5","","","","6","","8.22","8.3","7.75","","","5.28","5.21","8.35","5.69","6.23","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","1.42","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.74285954031783","8.02989530871552","8.14032764937225","8.64588150233376","9.45253828911895","10.4362819188565","11.1673337651789","10.1573198933893","10.283704876762","10.3131754467676","10.2196778981259","9.94819727617388","9.27265662788591","8.74255539702196","7.71501635442885","7.47527679461141","9.41558247669116","8.87495686018797","7.99481088647475","7.44620083054121","7.5802984660218","7.88213703292381","7.77747495273622","7.78076304008339","7.22366087462161","6.91191409379014","6.93869759832406","7.15870437687457","6.76175177831924","",
"Togo","TGO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","","","","","2.32","","","","2.71","","4.73","","","","","",
"Thailand","THA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","0.62","0.56","0.6","1.05","0.95","1.1","1.05","1.46","2.33","2.6","2.5","4.13","3.12","4.23","2.61","1.24","2.03","1.96","1.24","1.21","1.13","0.9","1.03","0.85","3.41","2.99","2.43","2.69","","1.62","1.62","1.47","1.3","1.27","1.3","1.52","0.62","0.65","0.62","0.26","0.59","0.59","0.67","0.82","0.78","0.7","1.11","1.19","",
"Tajikistan","TJK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","1.2","1.6","1.9","2.4","2.4","","","","","","4.79","","","","3.72","","12.26","","","","","","","7.9","","","","","","",
"Turkmenistan","TKM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","5.3","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6896090207181","","5.22809926998365","5.38371840301065","","7.05755338238413","7.33914553601652","6.79154353332126","7.3575280928984","8.23376838206774","","7.88076434960398","8.40921141069801","7.84284361434411","6.76121777946074","6.7960645199551","5.88546349680594","5.82948018880529","5.44649288625958","6.44142316775367","","5.39186067659204","5.40398276783394","5.24260854078648","5.19248058015387","5.61374722019004","6.65681910387153","6.91391821517626","6.92545023353592","6.89862961505284","9.1781292495245","7.92833099990263","6.3676167566983",
"Timor-Leste","TLS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.43","","","","","","4.75","","","2.85","","","4.1","","","3.34","","","","","1.9","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6143207630169","","","","","","","","","","","9.52121360085738","","9.95745791362526","9.5211836047208","8.83377613079499","8.28465967374441","8.24814000999557","8.30608404801497","8.59097932240513","","9.73029926880954","9.33993133131595","9.52902533378088","9.60410098821466","9.51009403857582","9.84013028149048","","","","8.74340915019037","",
"Tonga","TON","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79","","","","","","","","","","","","","","","1.61","","","1.77","",
"South Asia (IDA & IBRD)","TSA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48367395858143","","","","","","3.20196798123804","","","","","7.74466391459454","","","","","2.65480895625612","","3.01671128970767","","","","","","7.10476241610645","6.32413919761822","8.21674250764547","6.56583674007912","4.91",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","12.89","12.72","13.14","","7.9","5.97","5.79","5.26","5.79","5.53","5.92","7.52","9.13","8.91","20.55","20.99","20.69","17.68","15.74","17.06","17.68","16.15","15.2","13.26","12.3","11.35","10.86","10.22","8.66","7.76","8.3","6.38","5.81","4.52","3.91","3.52","4.58","3.59","2.87","3.11","2.28","2.15","2.06","3.24","","","3.14","3.75","3.83","",
"Tunisia","TUN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.66","","","","","","","","15.49","","14.75","14.55","14.01","14.14","13.91","","12.06","11.54","11.34","11.15","11.27","10.89","15.04","14.63","13.26","11.63","12.4","12.37","12.39","12.5","12.27","","","",
"Turkiye","TUR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","8.95","10.08","8.94","11.26","","","7.3","7.98","8.15","8.49","8.3","8.08","8.36","7.37","6.54","6.14","6.59","7.51","6.36","8.71","10.7","10.71","10.78","10.45","8.59","8.77","9.61","12.53","10.37","8.27","7.63","7.93","9.03","9.18","9.55","9.37","9.51","12.33","12.31","10.67","",
"Tuvalu","TUV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95","","","","","","","","","","","","","","4.64","25.49","","","","","",
"Tanzania","TZA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","","","","","","","","","","3.03","4.7","","","","2.1","","","2.2","1.62","2.62","0.29","2.1","1.57","","","","","","1.89","","",
"Uganda","UGA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.7","","1.7","","","","","","","2.87","1.37","","","","3.15","","","","2.87","",
"Ukraine","UKR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","8.02","9.47","11.88","","","","","","8.87","7.52","7","6.68","6.62","10.29","9.3","","","8.04","10.85","10.1","10.83","11.1","10.04","8.5","9.84","9.55","",
"Upper middle income","UMC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","6.5","7.1","7.7","7.8","7","","","","","","","5.1","9.1","","9.27","","8.5","6.7","","","6.85","7.15","6.83","6.47","6.95","7.86","","","7.12","8.02","10.12","11.23","13.2","13.31","10.1","9.36","8.15","6.71","5.62","5.51","5.27","4.84","4.91","4.99","5.06","6.36","6.5","6.56","6.86","7.21","8.57","7.89","6.88",
"United States","USA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","5.4","6.4","5.2","5.2","4.6","4","3.2","3.1","2.9","2.8","4.4","5.3","5","4.2","4.9","7.9","7.1","6.3","5.3","5.1","6.9","7.4","9.9","9.9","7.4","7","6.9","6.2","5.5","5.2","5.7","7.2","7.9","7.2","6.17","5.63","5.44","4.94","4.42","4.11","3.9","4.8","5.93","6.27","5.64","5.07","4.62","4.73","6.1","10.29","10.52","9.37","8.23","7.64","6.26","5.37","4.94","4.4","3.95","3.72","7.8","5.47","3.68",
"Uzbekistan","UZB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2","0.3","0.3","","","","","","","","","","","","","","4.34","4.59","5.08","5","5.01","5.24","5.31","5.33","6.02","","6.04","3.94","","",
"St. Vincent and the Grenadines","VCT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","23","","","","","","","","","","","18.45","","","","","","","","","","22.6","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","5.44","","6.45","","7.5","8.86","12.49","13.85","13.62","11.33","9.83","7.76","10.05","13.94","","","","8.05","8.95","10.33","","","","","10.14","14.43","14.41","","10.05","8.11","7.05","6.26","6.18","7.22","6.7","6.27","","","","5.26","4.5","","","7.28","","",
"British Virgin Islands","VGB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16","3.19","2.42","2.25","2.37","2.27","1.92","1.88","1.86","","","2.12","","1.89","1.15","1.09","1.12","1.48","1.4","1.98","1.99","2.03","1.28","1.76","1.79","2.47","1.63",
"Vanuatu","VUT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.86","","","4.11","2.08","","","","","","","","","4.27","3.98","","",
"World","WLD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.02266706351544","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.42","","","","","1.13","","","","","5.24","7.84","","7.8","","","6.31","","","","","",
"Kosovo","XKX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","45.2","40.3","31.5","32.9","34.6","38.5","42.7","40.7","","","28.03","26.68","33.08","31.69","26.18","28.52","26.7","21.92","23","18.68","",
"Yemen, Rep.","YEM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33","","","","","12.48","","","","","13","11.93","12.13","11.83","11.54","11.27","12.43","","","","12.34","","","","","","","","",
"South Africa","ZAF","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.32","21.06","25.33","23.1","23.49","23.65","21.24","20.05","18.6","18.78","17.5","19.58","21.72","19.97","20.45","20.86","21.21","21.2","22.34","22.53","22.79","24.22","23.27","27.48","27.39",
"Zambia","ZMB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","","","","14.05","16.3","","18.9","","","14.9","","13","","14.12","","","","","","","","8.14","","","","","","","","","8.19","4.98","5.81","5.57","4.76","",
"Zimbabwe","ZWE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","10.8","","","","","6.51","","","","","","","6.76","","","8.73","","7.28","","","","","4.26","","","","","","","4.73","","","4.36","","","","","7.76","","9.23","",
