"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Eswatini","SWZ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.21","","26","","","","","","","","","","","","","","","","","","","24.42","","","","","","",
"Sint Maarten (Dutch part)","SXM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.48","","","","","","","","","","","4.9","","","","","","4.48","","","3.9","4.79","4.23","3.73","3.11","2.75","3.56","","",
"Syrian Arab Republic","SYR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","5.8","5.1","5.4","2.1","3.9","","6.9","7.1","4.1","3.8","","","","6.73","8.2","","","","","9.83","","14.04","","6.4","12.5","14.2","","","","15.2","","25.53","24.08","20.93","","","23.77","25.68","24.19","22.29","22","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","0.78","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15478751800494","8.42772069244518","8.39737333821155","8.99686587708755","10.1447062530769","10.9758619911782","11.8318243222084","10.8197344718709","10.4580760846969","10.1021280531005","10.0175357923836","9.62620788353885","9.05469059649391","8.37717679226646","7.11300684765057","7.17620434460967","8.39696259625317","8.2293467924021","7.7686180950087","7.28915218855025","7.28433132591127","7.34120354961943","7.45130636143066","7.31227538961534","6.93152824589707","6.65300797928033","7.0682324355139","7.10100397394448","6.94210621114668","",
"Togo","TGO","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17","","","","","1.66","","","","1.7","","2.82","","","","","",
"Thailand","THA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","0.26","0.32","0.5","0.71","0.54","0.72","0.8","1.02","3.03","3.3","3.4","5.87","3.94","7.53","3.52","1.55","2.41","3.4","1.49","1.82","1.62","1.34","1.12","0.9","3.4","2.94","2.33","2.49","","1.44","1.38","1.21","1.12","1.06","1.04","1.45","0.62","0.68","0.53","0.24","0.56","0.61","0.71","0.84","0.74","0.73","1.09","1.25","",
"Tajikistan","TJK","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","1.1","1.8","2.1","2.8","2.9","","","","","","2.57","","","","1.47","","10.48","","","","","","","5.5","","","","","","",
"Turkmenistan","TKM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","2.3","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5262019131935","","8.18248639950511","8.23860484283613","","10.6184142102734","11.3458997015515","11.2985252952164","11.9942577678732","12.6729600833136","","11.5067610847116","12.1747776273587","12.0362112624362","11.2050319255809","10.7988149863557","9.38512556854081","9.56765973286534","8.77692384959293","9.81421729222686","","8.33323225284764","7.89079379932391","7.56919484193824","7.22972776025196","7.96623689691828","9.14048085735552","9.58004567592925","9.63579091532517","9.81862069499865","12.3226435539665","11.7131775742157","9.43259599757396",
"Timor-Leste","TLS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.87","","","","","","7.13","","","4.26","","","3.97","","","6.26","","","","","3","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1486276032406","","","","","","","","","","","20.6055928106935","","20.5910500000549","20.4195058199665","19.6287129400751","16.88561810394","17.944590113394","18.9404587256687","20.5252245216608","","19.5442495117908","19.6422217556409","19.8948949572305","19.98874372443","20.456925437177","22.539675533756","","","","17.7374954052105","",
"Tonga","TON","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41","","","","","","","","","","","","","","","3.11","","","2.52","",
"South Asia (IDA & IBRD)","TSA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.85837878827793","","","","","","3.42094705630327","","","","","9.03187019234768","","","","","3.64871511753197","","3.78570210406233","","","","","","7.29748152050451","6.11425437581182","6.94651631928278","5.89972663653247","4.59",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","21.42","20.97","19.54","","11.64","10.26","8.91","7.76","7.78","7.68","8.03","9.51","9.81","10.4","25.3","23.75","24.46","24.15","23.46","24.04","23.49","22.27","20.62","21.01","19.44","18.82","16.76","15.11","14.47","14.48","13.81","11.21","10.97","8.72","7.92","6.18","6.29","4.67","4.25","4.57","3.25","2.94","2.95","3.16","","","4.05","4.82","5.26","",
"Tunisia","TUN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.69","","","","","","","","17.34","","16.56","16.1","15.56","15.73","16.18","","15.16","15.14","15.15","15.94","18.77","18.94","27.37","25.61","23","21.84","22.21","23.46","22.63","22.76","22.18","","","",
"Turkiye","TUR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","23.06","24.77","29.14","11.09","","","9.67","8.84","8.82","7.25","7.91","8.75","7.63","6.91","5.59","7.28","6.46","7.3","6.15","7.47","9.44","10.12","10.97","11.17","9.1","9.15","9.98","12.61","11.39","10.07","9.38","10.55","11.83","12.59","13.63","13.89","13.77","16.41","14.85","14.72","",
"Tuvalu","TUV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.58","","","","","","","","","","","","","","16.22","28.21","","","","","",
"Tanzania","TZA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","","","","","","","","","","2.96","2.4","","","","4.42","","","2.7","1.68","4.29","0.29","3.79","2.69","","","","","","3.69","","",
"Uganda","UGA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.49","","2.1","","","","","","","4.29","2.44","","","","4.14","","","","4","",
"Ukraine","UKR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95","7.28","8.41","10.79","","","","","","8.29","6.83","6.6","6","6.09","7.31","6.82","","","6.22","7.52","8.08","7.69","7.7","7.43","7.86","9.07","10.15","",
"Upper middle income","UMC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","9.6","8.6","7.6","11.4","10.2","","","","","","","9","15.5","","17.56","","13.9","12.6","","","10.92","11.57","11.84","10.9","11.88","12.91","","","12.22","13.56","15.77","19.6","20.82","20.64","16.49","15.11","14.11","12.62","10.82","10.37","9.4","8.07","8.26","8.2","8.34","8.85","9.44","9.47","10.07","10.52","12.36","10.91","9.05",
"United States","USA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","5.9","7.2","6.2","6.5","6.2","5.5","4.8","5.2","4.8","4.7","5.9","6.9","6.6","6","6.7","9.3","8.6","8.2","7.2","6.8","7.4","7.9","9.4","9.2","7.6","7.4","7.1","6.2","5.6","5.4","5.5","6.4","7","6.6","6.05","5.67","5.47","5.07","4.62","4.34","4.1","4.65","5.61","5.67","5.4","5.1","4.63","4.5","5.42","8.07","8.62","8.46","7.89","7.08","6.06","5.18","4.79","4.31","3.84","3.61","8.35","5.21","3.61",
"Uzbekistan","UZB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.5","0.5","0.5","","","","","","","","","","","","","","5.85","6.26","4.83","4.72","4.68","4.9","4.96","4.97","5.6","","12.83","7.67","","",
"St. Vincent and the Grenadines","VCT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","24.5","","","","","","","","","","","22.12","","","","","","","","","","18.6","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","4.23","","4.13","","5.66","5.87","8.79","10.24","11.93","9.91","7.11","6.01","9.01","14.02","","","","9.68","12.83","14.56","","","","","6.39","18.82","20.29","","11.65","9.39","7.65","6.22","5.96","6.95","7.21","7.11","","","","5.41","5.84","","","7.9","","",
"British Virgin Islands","VGB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","2.55","2.16","2.4","2.14","3.26","2.33","2.63","2.44","","","1.93","","1.58","1.08","0.9","0.93","1.14","1.11","1.71","1.7","1.7","1.03","1.6","2.45","2.29","1.44",
"Vanuatu","VUT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.37","","","5.15","1.57","","","","","","","","","6.84","4.12","","",
"World","WLD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33208149475871","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18","","","","","1.63","","","","","6.82","10.26","","10.27","","","14.51","","","","","",
"Kosovo","XKX","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","74.5","71.9","60.7","60.5","61.6","55.2","59.6","56.4","","","39.96","38.51","41.57","36.5","31.71","36.4","31.28","34.03","32.05","24.8","",
"Yemen, Rep.","YEM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.86","","","","","8.17","","","","","39.62","46.31","42.19","41.54","40.88","40.23","54.71","","","","26.13","","","","","","","","",
"South Africa","ZAF","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","30.26","35.66","27.9","31.32","31.07","28.69","28.2","27.14","26.4","21.87","21.61","24.96","23.11","23.37","23.43","24.27","24.86","26.04","25.72","25.91","27.09","25.6","30.29","30.53",
"Zambia","ZMB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8","","","","16.74","22.4","","20.6","","","15.9","","12","","11.31","","","","","","","","7.71","","","","","","","","","8.94","5.09","5.22","6.54","5.7","",
"Zimbabwe","ZWE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","11.1","","","","","7.92","","","","","","","2.99","","","5.06","","4.63","","","","","4.53","","","","","","","5.99","","","5.18","","","","","6.99","","9.86","",
